FECHA ;LUGAR DE LA ORIENTACION ;TIPO DE DOCUMENTO;LOCALIDAD ;BARRIO ;RANGO DE EDAD;"CONDICION DE
DISCAPACION     ";"TIPO DE 
VIVIENDA ";"COBERTURA
EN SALUD";"ESTADO 
CIVIL";SEXO;GENERO;"ORIENTACION
SEXUAL";ETNIA;"NIVEL 
EDUCATIVO";VICTIMA ;RUV;OCUPACION;"ESTUDIOS
SOCIOECONIMICO ";TIPO DE SERVICIO ;TIPO DE REMISION ;"TIPOLOGIA
DE CASO-CASUSTICA ";EQUPO QUE ATENDIO 
5/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SUBA;MIRANDELA;46-60 AÑOS;NO;ARRIENDO;NO ASEGURADA ;CASADO;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;TECNICA;NO;NO;OFICIO;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;CONFIA SAN CRISTOBAL
8/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL;SANTA INES;31-45 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I;N/A;LABORAL;CONFIA SAN CRISTOBAL
14/08/2022;CONFIA  SAN CRISTOBAL;CC;ENGATIVA ;LUIS CARLOS GALAN;31-45 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO COLOMBIANO;11 BACHILLERATO;SI;NO;TRABAJO FORMAL - EMPLEADA DOMESTICA;MENOS DE UN SMMLV;ORIENTACIÓN INICIAL;AGENCIA PÚBLICA SENA;EDUCACIÓN;CONFIA SAN CRISTOBAL
14/08/2022;CONFIA  SAN CRISTOBAL;CC;ENGATIVA;LUIS CARLOS GALAN;46-60  AÑOS ;NO;ARRIENDO;CONTRIBUTIVO;SOLTERO;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO COLOMBIANO;NINGUNO;SI;NO;EMPLEO FORMAL - AYUDANTE DE OBRA;MENOS DE UN SMMLV;ORIENTACIÓN INICIAL;DILE;EDUCACIÓN;CONFIA SAN CRISTOBAL
14/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;PUENTE ARANDA ;CIUDAD MONTES ;46-60 AÑOS;NO;CASA ;CONTRIBUTIVO;UNION LIBRE ;HOMBRE;MASCULINO ;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;TRTABAJO INFORMAL;1-2SMMLV;O.I.;AGENCIA PUBLICA DE EMPLEO; LABORAL ;EMANCIPATION RAIZAL PLIES
14/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;PUENTE ARANDA ;CIUDAD MONTES ;18-30AÑOS;NO;APARTAMENTO;CONTRIBUTIVO;SOLTERO;HOMBRE;MASCULINO ;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;TRABAJO FORMAL ;1-2SMMLV;O.I.;ESTUDIO, TRABAJO  ;LABORAL ;EMANCIPATION RAIZAL PLIES
14/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;PUENTE ARANDA ;CIUDAD MONTES ;18-30AÑOS;NO;CASA ;CONTRIBUTIVO;SOLTERO;HOMBRE;MASCULINO ;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;TRABAJO FORMAL ;MAYOR A 4 SMLMV;O.I.;HABITAT;LABORAL ;EMANCIPATION RAIZAL PLIES
14/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;EL SOLAR;60 AÑOS O MAS ;NO;APARTAMENTO;CONTRIBUTIVO;CASADO ;MUJER;FEMENINA ;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;TRABAJO FORMAL ;MENOS 1SMMLV;O.I.;ESTUDIO, TRABAJO  ;LABORAL ;EMANCIPATION RAIZAL PLIES
14/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;PUENTE ARANDA ;CUNDINAMARCA ;18-30AÑOS;NO;APARTAMENTO;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINA ;HETEROSEXUAL;AFRO;TECNICA;SI;SI;TRABAJO FORMAL ;1-2SMMLV;O.I.;HABITAT;LABORAL ;EMANCIPATION RAIZAL PLIES
14/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;PUENTE ARANDA ;TORRE MOLINOS;18-30AÑOS;NO;CASA ;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINA ;HETEROSEXUAL;AFRO;SUPERIOR;NO;NO;TRABAJO FORMAL ;1-2SMMLV;O.I.;HABITAT;LABORAL ;EMANCIPATION RAIZAL PLIES
14/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;PUENTE ARANDA ;TORRE MOLINOS;18-30AÑOS;NO;CASA ;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINA ;HETEROSEXUAL;AFRO;SUPERIOR;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I.;AGENCIA PUBLICA DE EMPLEO;LABORAL ;EMANCIPATION RAIZAL PLIES
14/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;AURES;46-60 AÑOS;NO;CASA ;COOPSALUD;UNION LIBRE ;MUJER;FEMENINA ;HETEROSEXUAL;AFRO;NINGUNA;NO;NO;TRABAJO INFORMAL;MENOS 1SMMLV;O.I.;AGENCIA PUBLICA DE EMPLEO;LABORAL ;EMANCIPATION RAIZAL PLIES
14/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;RINCON;18-30AÑOS;NO;APARTAMENTO;CONTRIBUTIVO;UNION LIBRE ;HOMBRE;MASCULINO ;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;TRTABAJO INFORMAL;MENOS 1SMMLV;O.I.;AGENCIA PUBLICA DE EMPLEO;LABORAL ;EMANCIPATION RAIZAL PLIES
14/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;RICON;18-30AÑOS;NO;CASA ;SUB;UNION LIBRE ;MUJER;FEMENINA ;HETEROSEXUAL;AFRO;TECNICA;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I.;AGENCIA PUBLICA DE EMPLEO;LABORAL ;EMANCIPATION RAIZAL PLIES
14/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;RINCON;31 -45 AÑOS;NO;APARTAMENTO;FAMISANAR CONTRIBUTIVO;UNION LIBRE ;HOMBRE;MASCULINO ;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;TRABAJO ;1-2SMMLV;O.I.;HABITAT;LABORAL ;EMANCIPATION RAIZAL PLIES
14/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;RINCON;31 -45 AÑOS;SI;APARTAMENTO;NUEVA EPS CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINA ;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;TRABAJO FORMAL ;1-2SMMLV;O.I.;HABITAT;LABORAL ;EMANCIPATION RAIZAL PLIES
14/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;LOS NARANJOS ;18-30AÑOS;NO;APARTAMENTO;FAMISANAR CONTRIBUTIVO;SOLTERO;HOMBRE;MASCULINO ;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I.;AGENCIA PUBLICA DE EMPLEO;LABORAL ;EMANCIPATION RAIZAL PLIES
14/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;LA TOSCANA;46-60 AÑOS;NO;APARTAMENTO;FAMISANAR SUBSIDIADO ;UNION LIBRE ;HOMBRE;MASCULINO ;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;TRABAJO INFORMAL ;MENOS 1SMMLV;O.I.;AGENCIA PUBLICA DE EMPLEO;LABORAL ;EMANCIPATION RAIZAL PLIES
14/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;LA TOSCANA;46-60 AÑOS;NO;APARTAMENTO;CONTRIBUTIVO;UNION LIBRE ;MUJER;FEMENINA ;HETEROSEXUAL;AFRO;PRMARIA ;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I.;HABITAT;LABORAL ;EMANCIPATION RAIZAL PLIES
14/08/2022;CONFIA SAN CRISTOBAL ;CC;ENGATIVA ;LUIS CARLOS GALAN;31-45;NO;ARRIENDO;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO COLOMBIANO;11 BACHILLERATO;SI;NO;TRABAJO FORMAL - EMPLEADA DOMESTICA;MENOS DE UN SMMLV;ORIENTACIÓN PROFESIONAL;AGENCIA PÚBLICA SENA;EDUCACIÓN;EMANCIPATIÓN PLIES
14/08/2022;CONFIA SAN CRISTOBAL ;CC;ENGATIVA;LUIS CARLOS GALAN;46-60 ;NO;ARRIENDO;CONTRIBUTIVO;SOLTERO;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO COLOMBIANO;NINGUNO;SI;NO;EMPLEO FORMAL - AYUDANTE DE OBRA;MENOS DE UN SMMLV;ORIENTACIÓN PROFESIONAL;DILE;EDUCACIÓN;EMANCIPATIÓN PLIES
19/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL ;BELLA VISTA;31-45 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;TRABAJO INFORMAL;MENOS 1SMMLV;O.I.;N/A;AUTORRECONOCIMIENTO;CONFIA
19/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL ;SANTA ROSA;31-45 AÑOS;NO;INVASION;SUBSIDIADO;UNION LIBRE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;AUTORRECONOCIMIENTO;CONFIA
19/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL ;LA GLORIA;18-30 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;TECNICO;SI;SI;TRABAJO FORMAL;MENOS 1SMMLV;O.I.;N/A;AUTORRECONOCIMIENTO;CONFIA
19/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL ;AGUAS CLARAS;46-60 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;AUTORRECONOCIMIENTO;CONFIA
19/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL ;SANTA ROSA;46-60 AÑOS;NO;ARRIENDO;SUBSIDIADO;UNION LIBRE;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;PRIMARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;AUTORRECONOCIMIENTO;CONFIA
19/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL ;VILLA LOS ALPES;60 ó MAS ;NO;ARRIENDO;SUBSIDIADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;PRIMARIA;SI;SI;TRABAJO INFORMAL;MENOS 1SMMLV;O.I.;N/A;AUTORRECONOCIMIENTO;CONFIA
19/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL ;LA CASTAÑEDA;31-45 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;TRABAJO INFORMAL;MENOS 1SMMLV;O.I.;N/A;AUTORRECONOCIMIENTO;CONFIA
19/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL;LA GLORIA;31-45 AÑOS;NO;ARRIENDO;CONTRIBUTIVA;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;OFICIO;MENOS 1SMMLV;O.I;N/A;VIVIENDA;CONFIA SAN CRISTOBAL
19/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL;LA GLORIA;31-45 AÑOS;NO;ARRIENDO;CONTRIBUTIVA;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;OFICIO;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;CONFIA SAN CRISTOBAL
19/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL;JUAN REY;31-45 AÑOS;NO;CASA;SUBSIDIADO;UNION LIBRE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;CONFIA SAN CRISTOBAL
19/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL;CANADA GUIRA;31-45 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;OFICIO;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;CONFIA SAN CRISTOBAL
19/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL;SANTA ROSA;31-45 AÑOS;NO;CASA;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;CONFIA SAN CRISTOBAL
19/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL;ALTO DEL ZUQUE;31-45 AÑOS;NO;ARRIENDO;CONTRIBUTIVA;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;PRIMARIA;SI;SI;OFICIO;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;CONFIA SAN CRISTOBAL
19/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL;SANTA RITA;46-60 AÑOS;NO;CASA;SUBSIDIADO;CASADO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;NO;OFICIO;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;CONFIA SAN CRISTOBAL
19/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL;LA GLORIA;46-60 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;PRIMARIA;SI;NO;DESEMPLEADO;MENOS 1SMMLV;O.I;N/A;AUTORECONOCIMIENTO;CONFIA SAN CRISTOBAL
19/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;BOSA;BOSA SANTA FE;31-45 AÑOS;NO;CASA;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;PRIMARIA;SI;SI;OFICIO;MENOS 1SMMLV;O.I;N/A;EDUCACION ;CONFIA SAN CRISTOBAL
19/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;VILLA DEL CAMPO;31-45 AÑOS ;NO;ARRIENDO ;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;PRIMARIA;NO;NO;TRABAJO INFORMAL ;MENOS 1SMMLV;O.I.;N/A;FAMILIA;EMANCIPATION PLIES
19/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;RINCON;31-45 AÑOS ;NO;ARRIENDO ;CONTRIBUTIVO ;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;FAMILIA;EMANCIPATION PLIES
19/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;CAMINO DE LA ESPERANZA;46-60 AÑOS;NO;ARRIENDO ;SUBSIDIADO;CASADO;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;SALUD;EMANCIPATION PLIES
19/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;RINCON;31-45 AÑOS ;NO;ARRIENDO ;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;PRIMARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;LABORAL;EMANCIPATION PLIES
19/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;RINCON;46-60 AÑOS;NO;ARRIENDO ;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;FAMILIA;EMANCIPATION PLIES
19/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;CAMINO DE LA ESPERANZA;46-60 AÑOS;NO;ARRIENDO ;NO ASEGURADO;CASADA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;FAMILIA;EMANCIPATION PLIES
19/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;GAITANA ;31-45 AÑOS ;NO;ARRIENDO ;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;PRIMARIA;NO;NO;TRABAJO INFORMAL ;1-2SMMLV;O.I.;N/A;FAMILIA;EMANCIPATION PLIES
19/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;PRADO BERANIEGO ;60 AÑOS O MAS ;NO;ARRIENDO ;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;PRIMARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;FAMILIA;EMANCIPATION PLIES
19/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;VILLAMARIA;46-60 AÑOS;NO;ARRIENDO ;CONTRIBUTIVO ;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;TECNICA;NO;NO;TRABAJO FORMAL ;1-2SMMLV;O.I.;N/A;FAMILIA;EMANCIPATION PLIES
19/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;GAITANA ;18-30 AÑOS;NO;ARRIENDO ;SUBSIDIADO;SOLTERO;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;LABORAL;EMANCIPATION PLIES
19/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;COMPARTIR ;46-60 AÑOS;NO;ARRIENDO ;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SUPERIOR;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;LABORAL;EMANCIPATION PLIES
19/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;BILBAO;46-60 AÑOS;NO;ARRIENDO ;CONTRIBUTIVO ;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;TECNICA;SI;SI;TRABAJO FORMAL ;1-2SMMLV;O.I.;N/A;FAMILIA;EMANCIPATION PLIES
19/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;RINCON;46-60 AÑOS;NO;ARRIENDO ;SUBSIDIADO;UNION LIBRE;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;TRABAJO FORMAL ;1-2SMMLV;O.I.;N/A;FAMILIA;EMANCIPATION PLIES
19/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;TOSCANA ;31-45 AÑOS ;NO;ARRIENDO ;SUBSIDIADO;UNION LIBRE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;PRIMARIA;NO;NO;TRABAJO FORMAL ;1-2SMMLV;O.I.;N/A;FAMILIA;EMANCIPATION PLIES
19/08/2022;EMANCIPATION RAIZAL PLIES;CEDULA;SUBA;VILLAMARIA;18-30 AÑOS;NO;ARRIENDO ;CONTRIBUTIVO ;SOLTERO;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;SUPERIOR;NO;NO;TRABAJO INFORMAL ;2-3SMMLV;O.I.;N/A;LABORAL;EMANCIPATION PLIES
21/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL ;SAN CRISTOBAL ;60 ó MAS ;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SUPERIOR;NO;NO;TRABAJO FORMAL;2-3 SMMLV;O.I.;N/A;AUTORRECONOCIMIENTO;CONFIA
21/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL ;SAN CRISTOBAL ;31-45 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;TECNICO;NO RESPONDE;NO RESPONDE;TRABAJO FORMAL;MENOS 1SMMLV;O.I.;N/A;AUTORRECONOCIMIENTO;CONFIA
21/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL ;SAN CRISTOBAL ;31-45 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SUPERIOR;NO RESPONDE;NO RESPONDE;TRABAJO FORMAL;2-3 SMMLV;O.I.;N/A;AUTORRECONOCIMIENTO;CONFIA
21/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL ;SAN CRISTOBAL ;31-45 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;TECNICO;NO RESPONDE;NO RESPONDE;TRABAJO FORMAL;MENOS 1SMMLV;O.I.;N/A;AUTORRECONOCIMIENTO;CONFIA
21/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;SAN CRISTOBAL ;SAN CRISTOBAL ;18-30 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;TECNICO;NO RESPONDE;NO RESPONDE;TRABAJO FORMAL;MENOS 1SMMLV;O.I.;N/A;AUTORRECONOCIMIENTO;CONFIA
21/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;FONTIBON;COMPOSTELA;31-45 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;PRIMARIA;SI;SI;TRABAJO FORMAL;MENOS 1SMMLV;O.I.;N/A;AUTORRECONOCIMIENTO;CONFIA
22/08/2022;CONFIA  SAN CRISTOBAL;NUIP;CIUDAD BOLIVAR ;LA CORUÑA;18-30 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;PREESCOLAR;NO RESPONDE;NO RESPONDE;NINGUNA;MENOS 1SMMLV;O.I.;N/A;AUTORRECONOCIMIENTO;CONFIA
22/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR ;LA CORUÑA;18-30 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;NINGUNA;NO RESPONDE;NO RESPONDE;NINGUNA;MENOS 1SMMLV;O.I.;N/A;AUTORRECONOCIMIENTO;CONFIA
24/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR;ARBORIZADORA BAJA;18-30AÑOS;NO;PROPIA;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I.;N/A;CULTURA;CONFIA
24/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR;ARBORIZADORA BAJA;18-30AÑOS;NO;PROPIA;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;UNIVERSITARIO;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I.;N/A;CULTURA;CONFIA
24/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR;ARBORIZADORA BAJA;18-30AÑOS;NO;PROPIA;CONTRIBUTIVO;SOLTERO;HOMBRE ;MACULINO;HETEROSEXUAL;AFRO;TECNICO;NO;NO;EMPLEADO;MAS DE 1SMMLV;O.I.;N/A;CULTURA;CONFIA
24/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR;ARBORIZADORA BAJA;18-30AÑOS;NO;PROPIA;CONTRIBUTIVO;SOLTERA;MUJER;FEMININO;HETEROSEXUAL;AFRO;BACHILERATO;NO;NO;EMPLAEADA;MAS DE 1SMMLV;O.I.;N/A;CULTURA;CONFIA
24/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR;ARBORIZADORA BAJA;18-30AÑOS;NO;PROPIA;CONTRIBUTIVO;SOLTERO;HOMBRE ;MACULINO;HETEROSEXUAL;AFRO;UNIVERSITARIO;NO;NO;EMPLEADO;MAS DE 1SMMLV;O.I.;N/A;CULTURA;CONFIA
24/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR;ARBORIZADORA BAJA;18-30AÑOS;NO;PROPIA;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I.;N/A;CULTURA;CONFIA
24/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR;ARBORIZADORA BAJA;18-30AÑOS;NO;PROPIA;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I.;N/A;CULTURA;CONFIA
24/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR;ARBORIZADORA BAJA;18-30AÑOS;NO;PROPIA;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I.;N/A;CULTURA;CONFIA
24/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR;ARBORIZADORA BAJA;18-30AÑOS;NO;PROPIA;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I.;N/A;CULTURA;CONFIA
24/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR;ARBORIZADORA BAJA;18-30AÑOS;NO;PROPIA;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I.;N/A;CULTURA;CONFIA
24/08/2022;CONFIA  SAN CRISTOBAL;CEDULA;CIUDAD BOLIVAR;ARBORIZADORA BAJA;18-30AÑOS;NO;ARRIENDO;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I.;N/A;CULTURA;CONFIA
